Title,movieId,bag_of_words
Saheb Biwi Aur Gangster Returns,160458,jimmysheirgill mahiegill irrfankhan sohaalikhan tigmanshudhulia A c t i o n   C r i m e   D r a m a   T h r i l l e r
Shamitabh,160460,amitabhbachchan dhanush aksharahaasan abhinaya r.balki C o m e d y   D r a m a   T h r i l l e r
Tere Naal Love Ho Gaya,160464,riteishdeshmukh geneliad'souza ompuri tinnuanand mandeepkumar C o m e d y   D r a m a   R o m a n c e
When the Dragon Swallowed the Sun,160466,youdonaukatsang bhusang tenzinchoeying tenzinchogkyi dirksimon ( n o   g e n r e s   l i s t e d )
The Snake Brothers,160470,matejhádek krystofhádek janhájek luciezácková janprusinovský D r a m a
The Great Alone,160472,dickmackey lancemackey gregkohs A d v e n t u r e   D o c u m e n t a r y   D r a m a
Adventures in Babysitting,160474,elisabethshue maiabrewton keithcoogan anthonyrapp chriscolumbus C o m e d y
The Winding Stream,160511,chetatkins lorriebennett johnr.brinkley peggybulger bethharrington C h i l d r e n   D o c u m e n t a r y
Dead 7,160515,nickcarter carriekeagan joeyfatone jefftimmons dannyroew H o r r o r   W e s t e r n
Curious George: A Very Monkey Christmas,160519,"frankwelker jeffbennett rinoromano jimcummings scottheming,cathymalkasian,jeffmcgrath A n i m a t i o n   C h i l d r e n"
Adult Life Skills,160533,jodiewhittaker lorraineashbourne brettgoldstein rachaeldeering racheltunnard C o m e d y   D r a m a
Time Again,160535,scottf.evans johnt.woods angelarachelle tarasmoker raykarwel ( n o   g e n r e s   l i s t e d )
Deadly Sanctuary,160537,ericroberts paulgreene deancain danielbaldwin nancycriss M y s t e r y   T h r i l l e r
St George's Day,160543,charlesdance craigfairbrass vincentregan frankharper frankharper A c t i o n   C r i m e   T h r i l l e r
Black November,160551,ibrahimaba-gana razaaqadoti akon fredamata jetaamata A c t i o n   C r i m e   D r a m a
De Palma,160553,"briandepalma noahbaumbach,jakepaltrow D o c u m e n t a r y"
Raman Raghav 2.0,160555,nawazuddinsiddiqui vickykaushal sobhitadhulipala mukeshchhabra anuragkashyap C r i m e   T h r i l l e r
Septembers of Shiraz,160557,salmahayek adrienbrody shohrehaghdashloo gabriellawright wayneblair D r a m a   T h r i l l e r
Minimalism: A Documentary About the Important Things,160559,danharris joshuabecker shannonwhitehead samharris mattd'avella D o c u m e n t a r y
Drag Becomes Him,160561,jerickhoffer benjimenblair zangibbs deannehoffer alexberry D o c u m e n t a r y
The Legend of Tarzan,160563,alexanderskarsgård roryj.saper christianstevens christophwaltz davidyates A c t i o n   A d v e n t u r e
The Purge: Election Year,160565,frankgrillo elizabethmitchell mykeltiwilliamson josephjuliansoria jamesdemonaco A c t i o n   H o r r o r   S c i - F i
Ice Age: Collision Course,160569,"stephaniebeatriz robertcardone neildegrassetyson adamdevine mikethurmeier,galent.chu(co-director) A d v e n t u r e   A n i m a t i o n   C h i l d r e n   C o m e d y"
Pete's Dragon,160573,brycedallashoward robertredford oakesfegley oonalaurence davidlowery A d v e n t u r e   C h i l d r e n   F a n t a s y
Mythica: The Iron Crown,160575,melaniestone adamjohnson jakestormoen nicolaposener johnlyde F a n t a s y
Detective K: Secret of the Lost Island,160577,myung-minkim yeon-heelee dal-suoh hwangchae-won suk-yoonkim A c t i o n   A d v e n t u r e   C o m e d y   M y s t e r y
The Duel,160581,woodyharrelson liamhemsworth alicebraga emorycohen kierandarcy-smith A c t i o n   D r a m a   W e s t e r n
Memory Run,160584,karenduffy saulrubinek mattmccoy lynnecormack allana.goldstein A c t i o n   S c i - F i
No Stranger Than Love,160586,alisonbrie justinchatwin colinhanks markforward nickwernham C o m e d y   R o m a n c e
Boom Bust Boom,160588,"dirkbezemer zvibodie willembuiter philipbulcock billjones,terryjones,bentimlett(co-director) D o c u m e n t a r y"
The Demolitionist,160600,nicoleeggert bruceabbott susantyrrell peterjason robertkurtzman A c t i o n   S c i - F i
Under the Blood-Red Sun,160636,kylerkisakamoto kalamaepstein dannseki autumnogawa timsavage C h i l d r e n   D r a m a
The Throne,160638,kang-hosong ah-inyoo geun-youngmoon hae-sookkim joon-iklee D r a m a
A Field Full of Secrets,160642,colinandrews francineblake timcarson willcarson charlesmaxwell D o c u m e n t a r y
Indignation,160644,tijuanaricks suedahlman jasonjiang loganlerman jamesschamus D r a m a
Goat,160646,benschnetzer nickjonas gushalper dannyflaherty andrewneel D r a m a
Black Mountain Side,160648,shanetwerdun michaeldickson carltoftfelt marcanthonywilliams nickszostakiwskyj H o r r o r   T h r i l l e r
Tallulah,160656,ellenpage allisonjanney tammyblanchard evanjonigkeit sianheder D r a m a
First Light,160662,samheughan garylewis benaldridge alexrobertson matthewwhiteman D r a m a
Le nozze di Laura,160664,martaiagatti valentinoagunu linasastri nerimarcorè pupiavati D r a m a
Storie sospese,160668,marcogiallini mayasansa alessandrotiberi giorgiocolangeli stefanochiantini D r a m a
The Phenom,160678,johnnysimmons ethanhawke paulgiamatti sophiekennedyclark noahbuschel D r a m a
The Trench,160680,paulnicholls danielcraig julianrhind-tutt dannydyer williamboyd A c t i o n   D r a m a   W a r
Marauders,160684,brucewillis christophermeloni davebautista adriangrenier stevenc.miller A c t i o n
The Birth of the Tramp,160686,"peterhudson kateguyonvarch davidrobinson kevinbrownlow sergebromberg,ericlange D o c u m e n t a r y"
From A to B,160688,fahadalbutairi shadialfons fadirifaai kalnaga alif.mostafa A d v e n t u r e   C o m e d y   D r a m a
The Father's Love,160692,angelalin erikmckay raushanahsimmons jordanturchin sharonkon ( n o   g e n r e s   l i s t e d )
Solomon,160696,bencross anoukaimée vivicaa.fox maxvonsydow rogeryoung F a n t a s y
Carnage Park,160700,ashleybell pathealy jameslandryhébert michaelvillar mickeykeating A c t i o n   C r i m e   H o r r o r   T h r i l l e r
Dragons: A Fantasy Made Real,160702,paulhilton katrinebach aidanwoodward tomchadbon justinhardy F a n t a s y
The Blue Hour,160708,atthaphanpoonsawas oabnithiwiwattanawarang djuangjaihirunsri nithirojsimkamtom anuchaboonyawatana D r a m a   H o r r o r
Absolutely Fabulous: The Movie,160710,lulu gwendolinechristie jennifersaunders joannalumley mandiefletcher C o m e d y
Candy Stripers,160712,scottaaronson brianlloyd sarahmcguire briannaberman katerobbins H o r r o r
Manhole,160716,kyung-hojung yu-mijung sae-ronkim dal-hwanjo jae-youngshin H o r r o r   T h r i l l e r
Exhibit A,160720,bradleycole brittanyashworth angelaforrest oliverlee domrotheroe T h r i l l e r
She's Beautiful When She's Angry,160722,chudepamelaallen alta juditharcana nonawillisaronowitz marydore D o c u m e n t a r y
Fastball,160726,kevincostner derekjeter denardspan craigkimbrel jonathanhock D o c u m e n t a r y
Pond Hockey,160728,nealbroten waynegretzky mariángáborík johnmayasich tommyhaines D o c u m e n t a r y
The Adderall Diaries,160730,jamesfranco edharris amberheard jimparrack pamelaromanowsky A c t i o n   D r a m a   T h r i l l e r
21 Days,160734,maxhambleton whitneyrosepynn mickeyriver eduardoroman kathleenbehun H o r r o r   T h r i l l e r
Diana: Last Days of a Princess,160756,genevieveo'reilly patrickbaladi shaundooley jamesbarriscale richarddale D r a m a
Heart Like a Hand Grenade,160764,billiejoearmstrong robcavallo trecool mikedirnt johnroecker D o c u m e n t a r y
The Antwerp Dolls,160766,jasonwing brucepayne seancronin sebastienfoucan jakel.reid A c t i o n   C r i m e   T h r i l l e r
Traded,160770,kriskristofferson traceadkins michaelparé tomsizemore timothywoodwardjr. W e s t e r n
In a Perfect World,160774,clairesmithbermingham eddiecuevas johncuevas damondash daphnemcwilliams D o c u m e n t a r y
Quarantine L.A.,160794,bolinton eugeniakuzmina ninakate adrianvoo filipmaciejewicz A c t i o n   H o r r o r
The Asylum,160796,steffaniepitt nickwaring ingridpitt patrickmower johnstewart A c t i o n   H o r r o r   M y s t e r y   S c i - F i   T h r i l l e r
The Journey,160810,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak C h i l d r e n   C o m e d y   D r a m a
The Journey,160810,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak C h i l d r e n   C o m e d y   D r a m a
The Journey,160810,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak C h i l d r e n   C o m e d y   D r a m a
The Journey,160810,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak C h i l d r e n   C o m e d y   D r a m a
The Journey,160810,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak C h i l d r e n   C o m e d y   D r a m a
The Journey,160814,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak ( n o   g e n r e s   l i s t e d )
The Journey,160814,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak ( n o   g e n r e s   l i s t e d )
The Journey,160814,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak ( n o   g e n r e s   l i s t e d )
The Journey,160814,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak ( n o   g e n r e s   l i s t e d )
The Journey,160814,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak ( n o   g e n r e s   l i s t e d )
The Journey,160818,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak D o c u m e n t a r y
The Journey,160818,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak D o c u m e n t a r y
The Journey,160818,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak D o c u m e n t a r y
The Journey,160818,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak D o c u m e n t a r y
The Journey,160818,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak D o c u m e n t a r y
The Journey,160820,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak ( n o   g e n r e s   l i s t e d )
The Journey,160820,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak ( n o   g e n r e s   l i s t e d )
The Journey,160820,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak ( n o   g e n r e s   l i s t e d )
The Journey,160820,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak ( n o   g e n r e s   l i s t e d )
The Journey,160820,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak ( n o   g e n r e s   l i s t e d )
The Journey,173769,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak D r a m a
The Journey,173769,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak D r a m a
The Journey,173769,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak D r a m a
The Journey,173769,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak D r a m a
The Journey,173769,deborahkerr yulbrynner jasonrobards robertmorley anatolelitvak D r a m a
Hazard,160836,joeodagiri jaiwest motokifukami hiroyukiikeuchi sionsono A c t i o n   D r a m a   T h r i l l e r
Into a Dream,160838,tetsushitanaka yûnanatsuo junmurakami joeodagiri sionsono D r a m a
The Wildman of Kentucky: The Mystery of Panther Rock,160840,mattclark philipgardiner o.h.krill philipspencer o.h.krill D o c u m e n t a r y
American Legends,160846,"jamesearljones alfrewoodard geoffreyjones timhodge larashapiro,markhenn,wilfredjackson,jackkinney A n i m a t i o n   C h i l d r e n   F a n t a s y"
The Red Turtle,160848,emmanuelgarijo tomhudson baptistegoy axeldevillers michaeldudokdewit A n i m a t i o n
Hospitalité,160852,kenjiyamauchi kikisugino kanjifurutachi bryerlylong kôjifukada C o m e d y
The Dog Lover,160860,jamesremar leathompson jaysonblair allisonpaige alexranarivelo D r a m a
Notes on Blindness,160862,"johnm.hull marilynhull mirandabeinart-smith jamiebradley petermiddleton,jamesspinney D o c u m e n t a r y"
"Life, Animated",160874,owensuskind ronsuskind corneliasuskind waltersuskind rogerrosswilliams A n i m a t i o n   D o c u m e n t a r y
The Innocents,160876,deborahkerr peterwyngarde megsjenkins michaelredgrave jackclayton D r a m a
The Kind Words,160878,rotemzissman-cohen rassabnabes royassaf magiazarzar shemizarhin D r a m a
Argentina,160884,pedroaznar juanfalú marianfaríasgómez gaboferro carlossaura D o c u m e n t a r y
Baduk,160888,norahmadbarahoi hosseinhajian mohammadkasebi majidmajidi majidmajidi ( n o   g e n r e s   l i s t e d )
"Right Now, Wrong Then",160892,jae-yeongjeong min-heekim yuhjungyoun ju-bonggi sang-soohong D r a m a
The Rolling Stones Rock and Roll Circus,160952,iananderson glenncornick clivebunker tonyiommi michaellindsay-hogg ( n o   g e n r e s   l i s t e d )
Nerve,160954,"emmaroberts davefranco emilymeade milesheizer henryjoost,arielschulman D r a m a   T h r i l l e r"
Nerve,160954,"emmaroberts davefranco emilymeade milesheizer henryjoost,arielschulman D r a m a   T h r i l l e r"
Nerve,187571,"emmaroberts davefranco emilymeade milesheizer henryjoost,arielschulman D r a m a   M y s t e r y"
Nerve,187571,"emmaroberts davefranco emilymeade milesheizer henryjoost,arielschulman D r a m a   M y s t e r y"
Code of Honor,160956,stevenseagal craigsheffer jamesrusso louismandylor michaelwinnick A c t i o n
Sully,160980,tomhanks aaroneckhart valeriemahaffey delphiharrington clinteastwood D r a m a
Slack Bay,160982,fabriceluchini juliettebinoche valeriabrunitedeschi jean-lucvincent brunodumont C o m e d y   D r a m a
The Son of Joseph,160984,victorezenfis natacharégnier fabriziorongione mathieuamalric eugènegreen C o m e d y   D r a m a
The Demons,160986,édouardtremblay-grenier pier-lucfunk vassilischneider sarahmottet philippelesage D r a m a
The Student,160988,pyotrskvortsov viktoriyaisakova yuliyaaug aleksandrgorchilin kirillserebrennikov D r a m a
It's Only the End of the World,160990,nathaliebaye vincentcassel marioncotillard léaseydoux xavierdolan D r a m a
Aloys,160992,georgfriedrich tildevonoverbeck kamilkrejcí yufeili tobiasnölle D r a m a   F a n t a s y
"Out of Sight, Out of Mind",161006,susanblakely edwardalbert wingshauser lynn-hollyjohnson greydonclark H o r r o r   M y s t e r y   T h r i l l e r
The Forbidden Dance,161008,lauraharring jeffjames barbrabrighton mirandagarrison greydonclark ( n o   g e n r e s   l i s t e d )
The Portal,161022,jennacolby michaelmuhney michaelmadsen stacykeach sergerodnunsky C o m e d y   F a n t a s y   S c i - F i
Dirty Lies,161026,markl.young scouttaylor-compton taniaraymonde beauknapp jamiemarshall A c t i o n   C r i m e   D r a m a   T h r i l l e r
Till Luck Do Us Part,161028,leandrohassum daniellewinits kikomascarenhas ritaelmôr robertosantucci C o m e d y
Crazy Eyes,161030,lukashaas madelinezima jakebusey taniaraymonde adamsherman C o m e d y   D r a m a   R o m a n c e
Sultan,161034,salmankhan anushkasharma kubbrasait ronsmoorenburg aliabbaszafar A c t i o n   D r a m a
51 Degrees North,161042,moritzvonzeddelmann dolly-annosterloh stevencree stevenallon grigorijrichters D r a m a   M y s t e r y   S c i - F i   T h r i l l e r
Webmaster,161044,larsbom pukscharbau jørgenkiil karinrørbeck thomasborchnielsen S c i - F i
Charlie,161046,dulquersalmaan parvathy aparnagopinath nedumudivenu martinprakkat D r a m a   R o m a n c e
Charlie,161046,dulquersalmaan parvathy aparnagopinath nedumudivenu martinprakkat D r a m a   R o m a n c e
Cartola - Música Para os Olhos,161048,"pauloautran chicobuarque sérgiocabral carloscachaça lírioferreira,hiltonlacerda D o c u m e n t a r y"
One Day Like Rain,161056,samanthafigura marinaresa jesseeisenberg trevorleegeorgeson paultodisco D r a m a   S c i - F i
Goldstone,161060,aaronpedersen alexrussell jackiweaver davidwenham ivansen C r i m e   T h r i l l e r
Irène,161064,céciledefrance brunoputzulu oliviersitruk estellelarrivaz ivancalbérac C o m e d y
The Benefactor,161066,richardgere dylanbaker cherylhines dakotafanning andrewrenzi D r a m a
Dead Sea,161070,brittgriffith alexisiacono jwwiseman devannypinn brandonslagle A c t i o n   H o r r o r   S c i - F i   T h r i l l e r
"10,000 Black Men Named George",161072,andrebraugher charless.dutton mariovanpeebles brockpeters roberttownsend ( n o   g e n r e s   l i s t e d )
Lake Eerie,161074,lancehenriksen marilynghigliotti betsybaker alsnow chrismajors H o r r o r   S c i - F i   T h r i l l e r
The Last King,161078,jakoboftebro kristoferhivju torkeldommersnessoldal aneulimoenøverli nilsgaup A c t i o n   A d v e n t u r e   D r a m a
The Sound and the Shadow,161082,josephe.murray marykatewiles alexanfanger rhomeynjohnson justinpaulmiller C o m e d y   M y s t e r y   T h r i l l e r
My Friend Rockefeller,161084,christiankarlgerhartsreiter danbanks sandraboss meredithbrucker steffikammerer D o c u m e n t a r y
Born to Ride,161088,caspervandien patrickmuldoon williamforsythe theresarussell jamesfargo A c t i o n   T h r i l l e r
Second Chances,161090,alisonsweeney gregvaughan edwardasner benjaminstockham erniebarbarash C h i l d r e n   D r a m a
Second Chances,161090,alisonsweeney gregvaughan edwardasner benjaminstockham erniebarbarash C h i l d r e n   D r a m a
